AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
ap-northeast-2a,x1e.16xlarge,Red Hat Enterprise Linux,5.9332,2019-12-31
ap-northeast-2c,x1e.16xlarge,SUSE Linux,5.9032,2019-12-31
ap-northeast-2a,x1e.16xlarge,SUSE Linux,5.9032,2019-12-31
ap-northeast-2c,x1e.16xlarge,Linux/UNIX,5.8032,2019-12-31
ap-northeast-2a,x1e.16xlarge,Linux/UNIX,5.8032,2019-12-31
ap-northeast-2c,x1e.16xlarge,Windows,8.7472,2019-12-31
ap-northeast-2a,x1e.16xlarge,Windows,8.7472,2019-12-31
ap-northeast-2c,m5d.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2b,m5d.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2a,m5d.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2c,m5d.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2b,m5d.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2a,m5d.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2c,m5d.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2b,m5d.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2a,m5d.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2c,m5d.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2b,m5d.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2a,m5d.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2c,z1d.6xlarge,Windows,1.914,2019-12-31
ap-northeast-2a,z1d.6xlarge,Windows,1.914,2019-12-31
ap-northeast-2c,m5d.12xlarge,Windows,2.9632,2019-12-31
ap-northeast-2b,m5d.12xlarge,Windows,2.9632,2019-12-31
ap-northeast-2a,m5d.12xlarge,Windows,2.9632,2019-12-31
ap-northeast-2c,c5.large,Windows,0.122,2019-12-31
ap-northeast-2b,c5.large,Windows,0.122,2019-12-31
ap-northeast-2a,c5.large,Windows,0.122,2019-12-31
ap-northeast-2c,c5.large,Red Hat Enterprise Linux,0.0938,2019-12-31
ap-northeast-2b,c5.large,Red Hat Enterprise Linux,0.09,2019-12-31
ap-northeast-2a,c5.large,Red Hat Enterprise Linux,0.0938,2019-12-31
ap-northeast-2c,c5.large,SUSE Linux,0.1338,2019-12-31
ap-northeast-2b,c5.large,SUSE Linux,0.13,2019-12-31
ap-northeast-2a,c5.large,SUSE Linux,0.1338,2019-12-31
ap-northeast-2c,c5.large,Linux/UNIX,0.0338,2019-12-31
ap-northeast-2b,c5.large,Linux/UNIX,0.03,2019-12-31
ap-northeast-2a,c5.large,Linux/UNIX,0.0338,2019-12-31
ap-northeast-2c,m5d.12xlarge,Red Hat Enterprise Linux,0.8852,2019-12-31
ap-northeast-2b,m5d.12xlarge,Red Hat Enterprise Linux,0.8852,2019-12-31
ap-northeast-2a,m5d.12xlarge,Red Hat Enterprise Linux,0.8852,2019-12-31
ap-northeast-2c,m5d.12xlarge,SUSE Linux,0.8552,2019-12-31
ap-northeast-2b,m5d.12xlarge,SUSE Linux,0.8552,2019-12-31
ap-northeast-2a,m5d.12xlarge,SUSE Linux,0.8552,2019-12-31
ap-northeast-2c,m5d.12xlarge,Linux/UNIX,0.7552,2019-12-31
ap-northeast-2b,m5d.12xlarge,Linux/UNIX,0.7552,2019-12-31
ap-northeast-2a,m5d.12xlarge,Linux/UNIX,0.7552,2019-12-31
ap-northeast-2c,m5a.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2a,m5a.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2c,m5a.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2a,m5a.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2c,m5a.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2a,m5a.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2c,r5.xlarge,Red Hat Enterprise Linux,0.1511,2019-12-31
ap-northeast-2c,r5.xlarge,SUSE Linux,0.1911,2019-12-31
ap-northeast-2c,r5.xlarge,Linux/UNIX,0.0911,2019-12-31
ap-northeast-2b,t3.medium,Windows,0.0484,2019-12-31
ap-northeast-2c,t3.nano,Windows,0.0083,2019-12-31
ap-northeast-2a,t3.2xlarge,Windows,0.3866,2019-12-31
ap-northeast-2a,c5.2xlarge,Red Hat Enterprise Linux,0.2595,2019-12-31
ap-northeast-2a,c5.2xlarge,SUSE Linux,0.2295,2019-12-31
ap-northeast-2a,c5.2xlarge,Linux/UNIX,0.1295,2019-12-31
ap-northeast-2a,g3.8xlarge,Red Hat Enterprise Linux,0.982,2019-12-31
ap-northeast-2a,g3.8xlarge,SUSE Linux,0.952,2019-12-31
ap-northeast-2a,g3.8xlarge,Linux/UNIX,0.852,2019-12-31
ap-northeast-2c,r3.4xlarge,Red Hat Enterprise Linux,0.38,2019-12-31
ap-northeast-2c,r3.4xlarge,SUSE Linux,0.35,2019-12-31
ap-northeast-2c,r3.4xlarge,Linux/UNIX,0.25,2019-12-31
ap-northeast-2c,c5n.2xlarge,Red Hat Enterprise Linux,0.2499,2019-12-31
ap-northeast-2b,c5n.2xlarge,Red Hat Enterprise Linux,0.2499,2019-12-31
ap-northeast-2a,c5n.2xlarge,Red Hat Enterprise Linux,0.2499,2019-12-31
ap-northeast-2c,c5n.2xlarge,SUSE Linux,0.2199,2019-12-31
ap-northeast-2b,c5n.2xlarge,SUSE Linux,0.2199,2019-12-31
ap-northeast-2a,c5n.2xlarge,SUSE Linux,0.2199,2019-12-31
ap-northeast-2c,c5n.2xlarge,Linux/UNIX,0.1199,2019-12-31
ap-northeast-2b,c5n.2xlarge,Linux/UNIX,0.1199,2019-12-31
ap-northeast-2a,c5n.2xlarge,Linux/UNIX,0.1199,2019-12-31
ap-northeast-2c,i3.xlarge,Red Hat Enterprise Linux,0.1698,2019-12-31
ap-northeast-2b,i3.xlarge,Red Hat Enterprise Linux,0.1698,2019-12-31
ap-northeast-2a,i3.xlarge,Red Hat Enterprise Linux,0.1698,2019-12-31
ap-northeast-2c,i3.xlarge,SUSE Linux,0.2098,2019-12-31
ap-northeast-2b,i3.xlarge,SUSE Linux,0.2098,2019-12-31
ap-northeast-2a,i3.xlarge,SUSE Linux,0.2098,2019-12-31
ap-northeast-2c,i3.xlarge,Linux/UNIX,0.1098,2019-12-31
ap-northeast-2b,i3.xlarge,Linux/UNIX,0.1098,2019-12-31
ap-northeast-2a,i3.xlarge,Linux/UNIX,0.1098,2019-12-31
ap-northeast-2c,m5ad.xlarge,Windows,0.2469,2019-12-31
ap-northeast-2a,m5ad.xlarge,Windows,0.2469,2019-12-31
ap-northeast-2c,i3.xlarge,Windows,0.2938,2019-12-31
ap-northeast-2b,i3.xlarge,Windows,0.2938,2019-12-31
ap-northeast-2a,i3.xlarge,Windows,0.2938,2019-12-31
ap-northeast-2c,m5ad.xlarge,Red Hat Enterprise Linux,0.1229,2019-12-31
ap-northeast-2a,m5ad.xlarge,Red Hat Enterprise Linux,0.1229,2019-12-31
ap-northeast-2c,m5ad.xlarge,SUSE Linux,0.1629,2019-12-31
ap-northeast-2a,m5ad.xlarge,SUSE Linux,0.1629,2019-12-31
ap-northeast-2c,m5ad.xlarge,Linux/UNIX,0.0629,2019-12-31
ap-northeast-2a,m5ad.xlarge,Linux/UNIX,0.0629,2019-12-31
ap-northeast-2c,r5.large,Windows,0.125,2019-12-31
ap-northeast-2b,r5.large,Windows,0.125,2019-12-31
ap-northeast-2a,r5.large,Windows,0.125,2019-12-31
ap-northeast-2c,c5n.2xlarge,Windows,0.4879,2019-12-31
ap-northeast-2b,c5n.2xlarge,Windows,0.4879,2019-12-31
ap-northeast-2a,c5n.2xlarge,Windows,0.4879,2019-12-31
ap-northeast-2c,t2.xlarge,Windows,0.1101,2019-12-31
ap-northeast-2a,t2.xlarge,Windows,0.1101,2019-12-31
ap-northeast-2c,m5ad.16xlarge,Red Hat Enterprise Linux,1.1369,2019-12-31
ap-northeast-2a,m5ad.16xlarge,Red Hat Enterprise Linux,1.1369,2019-12-31
ap-northeast-2c,m5ad.16xlarge,SUSE Linux,1.1069,2019-12-31
ap-northeast-2a,m5ad.16xlarge,SUSE Linux,1.1069,2019-12-31
ap-northeast-2c,m5ad.16xlarge,Linux/UNIX,1.0069,2019-12-31
ap-northeast-2a,m5ad.16xlarge,Linux/UNIX,1.0069,2019-12-31
ap-northeast-2c,m5ad.16xlarge,Windows,3.9509,2019-12-31
ap-northeast-2a,m5ad.16xlarge,Windows,3.9509,2019-12-31
ap-northeast-2c,t2.xlarge,Red Hat Enterprise Linux,0.1291,2019-12-31
ap-northeast-2a,t2.xlarge,Red Hat Enterprise Linux,0.1291,2019-12-31
ap-northeast-2c,t2.xlarge,SUSE Linux,0.1691,2019-12-31
ap-northeast-2a,t2.xlarge,SUSE Linux,0.1691,2019-12-31
ap-northeast-2c,t2.xlarge,Linux/UNIX,0.0691,2019-12-31
ap-northeast-2a,t2.xlarge,Linux/UNIX,0.0691,2019-12-31
ap-northeast-2c,c4.8xlarge,Windows,2.1126,2019-12-31
ap-northeast-2a,c4.8xlarge,Windows,2.1126,2019-12-31
ap-northeast-2c,c4.8xlarge,Red Hat Enterprise Linux,0.5866,2019-12-31
ap-northeast-2a,c4.8xlarge,Red Hat Enterprise Linux,0.5866,2019-12-31
ap-northeast-2c,c4.8xlarge,SUSE Linux,0.5566,2019-12-31
ap-northeast-2a,c4.8xlarge,SUSE Linux,0.5566,2019-12-31
ap-northeast-2c,c4.8xlarge,Linux/UNIX,0.4566,2019-12-31
ap-northeast-2a,c4.8xlarge,Linux/UNIX,0.4566,2019-12-31
ap-northeast-2c,g4dn.12xlarge,Red Hat Enterprise Linux,1.5736,2019-12-31
ap-northeast-2a,g4dn.12xlarge,Red Hat Enterprise Linux,1.5736,2019-12-31
ap-northeast-2c,g4dn.12xlarge,SUSE Linux,1.5436,2019-12-31
ap-northeast-2a,g4dn.12xlarge,SUSE Linux,1.5436,2019-12-31
ap-northeast-2c,g4dn.12xlarge,Linux/UNIX,1.4436,2019-12-31
ap-northeast-2a,g4dn.12xlarge,Linux/UNIX,1.4436,2019-12-31
ap-northeast-2c,g4dn.12xlarge,Windows,3.6516,2019-12-31
ap-northeast-2a,g4dn.12xlarge,Windows,3.6516,2019-12-31
ap-northeast-2c,m5.4xlarge,Windows,0.9877,2019-12-31
ap-northeast-2b,m5.4xlarge,Windows,0.9877,2019-12-31
ap-northeast-2a,m5.4xlarge,Windows,0.9877,2019-12-31
ap-northeast-2c,m5.4xlarge,Red Hat Enterprise Linux,0.3817,2019-12-31
ap-northeast-2b,m5.4xlarge,Red Hat Enterprise Linux,0.3817,2019-12-31
ap-northeast-2a,m5.4xlarge,Red Hat Enterprise Linux,0.4153,2019-12-31
ap-northeast-2c,m5.4xlarge,SUSE Linux,0.3517,2019-12-31
ap-northeast-2b,m5.4xlarge,SUSE Linux,0.3517,2019-12-31
ap-northeast-2a,m5.4xlarge,SUSE Linux,0.3853,2019-12-31
ap-northeast-2c,m5.4xlarge,Linux/UNIX,0.2517,2019-12-31
ap-northeast-2b,m5.4xlarge,Linux/UNIX,0.2517,2019-12-31
ap-northeast-2a,m5.4xlarge,Linux/UNIX,0.2853,2019-12-31
ap-northeast-2b,r5.large,Red Hat Enterprise Linux,0.093,2019-12-31
ap-northeast-2a,r5.large,Red Hat Enterprise Linux,0.0934,2019-12-31
ap-northeast-2b,r5.large,SUSE Linux,0.133,2019-12-31
ap-northeast-2a,r5.large,SUSE Linux,0.1334,2019-12-31
ap-northeast-2b,r5.large,Linux/UNIX,0.033,2019-12-31
ap-northeast-2a,r5.large,Linux/UNIX,0.0334,2019-12-31
ap-northeast-2c,i3en.24xlarge,Windows,8.2464,2019-12-31
ap-northeast-2b,i3en.24xlarge,Windows,8.2464,2019-12-31
ap-northeast-2a,i3en.24xlarge,Windows,8.2464,2019-12-31
ap-northeast-2c,i3en.24xlarge,Red Hat Enterprise Linux,3.9604,2019-12-31
ap-northeast-2b,i3en.24xlarge,Red Hat Enterprise Linux,3.9604,2019-12-31
ap-northeast-2a,i3en.24xlarge,Red Hat Enterprise Linux,3.9604,2019-12-31
ap-northeast-2c,i3en.24xlarge,SUSE Linux,3.9304,2019-12-31
ap-northeast-2b,i3en.24xlarge,SUSE Linux,3.9304,2019-12-31
ap-northeast-2a,i3en.24xlarge,SUSE Linux,3.9304,2019-12-31
ap-northeast-2c,i3en.24xlarge,Linux/UNIX,3.8304,2019-12-31
ap-northeast-2b,i3en.24xlarge,Linux/UNIX,3.8304,2019-12-31
ap-northeast-2a,i3en.24xlarge,Linux/UNIX,3.8304,2019-12-31
ap-northeast-2c,m5a.12xlarge,Red Hat Enterprise Linux,0.8852,2019-12-31
ap-northeast-2a,m5a.12xlarge,Red Hat Enterprise Linux,0.8852,2019-12-31
ap-northeast-2c,m5a.12xlarge,SUSE Linux,0.8552,2019-12-31
ap-northeast-2a,m5a.12xlarge,SUSE Linux,0.8552,2019-12-31
ap-northeast-2c,m5a.12xlarge,Linux/UNIX,0.7552,2019-12-31
ap-northeast-2a,m5a.12xlarge,Linux/UNIX,0.7552,2019-12-31
ap-northeast-2c,m5a.12xlarge,Windows,2.9632,2019-12-31
ap-northeast-2a,m5a.12xlarge,Windows,2.9632,2019-12-31
ap-northeast-2c,t3.micro,Red Hat Enterprise Linux,0.0678,2019-12-31
ap-northeast-2c,t3.micro,SUSE Linux,0.1078,2019-12-31
ap-northeast-2c,t3.micro,Linux/UNIX,0.0078,2019-12-31
ap-northeast-2a,r4.8xlarge,Red Hat Enterprise Linux,0.7456,2019-12-31
ap-northeast-2a,r4.8xlarge,SUSE Linux,0.7156,2019-12-31
ap-northeast-2a,r4.8xlarge,Linux/UNIX,0.6156,2019-12-31
ap-northeast-2c,m5.large,Red Hat Enterprise Linux,0.0957,2019-12-31
ap-northeast-2c,m5.large,SUSE Linux,0.1357,2019-12-31
ap-northeast-2c,m5.large,Linux/UNIX,0.0357,2019-12-31
ap-northeast-2a,c5.large,Red Hat Enterprise Linux,0.0938,2019-12-31
ap-northeast-2a,c5.large,SUSE Linux,0.1338,2019-12-31
ap-northeast-2a,c5.large,Linux/UNIX,0.0338,2019-12-31
ap-northeast-2a,m5.large,Red Hat Enterprise Linux,0.0943,2019-12-31
ap-northeast-2a,m5.large,SUSE Linux,0.1343,2019-12-31
ap-northeast-2a,m5.large,Linux/UNIX,0.0343,2019-12-31
ap-northeast-2b,d2.xlarge,Windows,1.0143,2019-12-31
ap-northeast-2a,r5d.metal,Windows,6.7778,2019-12-31
ap-northeast-2a,t3.nano,Windows,0.0084,2019-12-31
ap-northeast-2b,t3.2xlarge,Red Hat Enterprise Linux,0.3721,2019-12-31
ap-northeast-2b,t3.2xlarge,SUSE Linux,0.3421,2019-12-31
ap-northeast-2b,t3.2xlarge,Linux/UNIX,0.2421,2019-12-31
ap-northeast-2b,d2.xlarge,Red Hat Enterprise Linux,0.904,2019-12-31
ap-northeast-2b,d2.xlarge,SUSE Linux,0.944,2019-12-31
ap-northeast-2b,d2.xlarge,Linux/UNIX,0.844,2019-12-31
ap-northeast-2c,t3.small,Red Hat Enterprise Linux,0.0751,2019-12-31
ap-northeast-2c,t3.small,SUSE Linux,0.1151,2019-12-31
ap-northeast-2c,t3.small,Linux/UNIX,0.0151,2019-12-31
ap-northeast-2c,r5a.2xlarge,Red Hat Enterprise Linux,0.2619,2019-12-31
ap-northeast-2a,r5a.2xlarge,Red Hat Enterprise Linux,0.2619,2019-12-31
ap-northeast-2c,r5a.2xlarge,SUSE Linux,0.2319,2019-12-31
ap-northeast-2a,r5a.2xlarge,SUSE Linux,0.2319,2019-12-31
ap-northeast-2c,r5a.2xlarge,Linux/UNIX,0.1319,2019-12-31
ap-northeast-2a,r5a.2xlarge,Linux/UNIX,0.1319,2019-12-31
ap-northeast-2c,r4.4xlarge,Windows,0.9871,2019-12-31
ap-northeast-2a,r4.4xlarge,Windows,0.9871,2019-12-31
ap-northeast-2c,i3en.3xlarge,Red Hat Enterprise Linux,1.726,2019-12-31
ap-northeast-2b,i3en.3xlarge,Red Hat Enterprise Linux,0.6088,2019-12-31
ap-northeast-2a,i3en.3xlarge,Red Hat Enterprise Linux,0.6088,2019-12-31
ap-northeast-2c,i3en.3xlarge,SUSE Linux,1.696,2019-12-31
ap-northeast-2b,i3en.3xlarge,SUSE Linux,0.5788,2019-12-31
ap-northeast-2a,i3en.3xlarge,SUSE Linux,0.5788,2019-12-31
ap-northeast-2c,i3en.3xlarge,Linux/UNIX,1.596,2019-12-31
ap-northeast-2b,i3en.3xlarge,Linux/UNIX,0.4788,2019-12-31
ap-northeast-2a,i3en.3xlarge,Linux/UNIX,0.4788,2019-12-31
ap-northeast-2c,r4.4xlarge,Red Hat Enterprise Linux,0.3811,2019-12-31
ap-northeast-2c,r4.4xlarge,SUSE Linux,0.3511,2019-12-31
ap-northeast-2c,r4.4xlarge,Linux/UNIX,0.2511,2019-12-31
ap-northeast-2c,r5d.24xlarge,Red Hat Enterprise Linux,1.7122,2019-12-31
ap-northeast-2b,r5d.24xlarge,Red Hat Enterprise Linux,1.7122,2019-12-31
ap-northeast-2a,r5d.24xlarge,Red Hat Enterprise Linux,1.7122,2019-12-31
ap-northeast-2c,r5d.24xlarge,SUSE Linux,1.6822,2019-12-31
ap-northeast-2b,r5d.24xlarge,SUSE Linux,1.6822,2019-12-31
ap-northeast-2a,r5d.24xlarge,SUSE Linux,1.6822,2019-12-31
ap-northeast-2c,r5d.24xlarge,Linux/UNIX,1.5822,2019-12-31
ap-northeast-2b,r5d.24xlarge,Linux/UNIX,1.5822,2019-12-31
ap-northeast-2a,r5d.24xlarge,Linux/UNIX,1.5822,2019-12-31
ap-northeast-2c,i3en.3xlarge,Windows,2.148,2019-12-31
ap-northeast-2b,i3en.3xlarge,Windows,1.0308,2019-12-31
ap-northeast-2a,i3en.3xlarge,Windows,1.0308,2019-12-31
ap-northeast-2c,r5d.8xlarge,Red Hat Enterprise Linux,0.6574,2019-12-31
ap-northeast-2b,r5d.8xlarge,Red Hat Enterprise Linux,0.6574,2019-12-31
ap-northeast-2a,r5d.8xlarge,Red Hat Enterprise Linux,0.6574,2019-12-31
ap-northeast-2c,r5d.8xlarge,SUSE Linux,0.6274,2019-12-31
ap-northeast-2b,r5d.8xlarge,SUSE Linux,0.6274,2019-12-31
ap-northeast-2a,r5d.8xlarge,SUSE Linux,0.6274,2019-12-31
ap-northeast-2c,r5d.8xlarge,Linux/UNIX,0.5274,2019-12-31
ap-northeast-2b,r5d.8xlarge,Linux/UNIX,0.5274,2019-12-31
ap-northeast-2a,r5d.8xlarge,Linux/UNIX,0.5274,2019-12-31
ap-northeast-2c,r5a.2xlarge,Windows,0.4999,2019-12-31
ap-northeast-2a,r5a.2xlarge,Windows,0.4999,2019-12-31
ap-northeast-2c,m5ad.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2a,m5ad.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2c,m5ad.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2a,m5ad.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2c,m5ad.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2a,m5ad.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2c,m5ad.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2a,m5ad.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2c,z1d.metal,Red Hat Enterprise Linux,1.75,2019-12-31
ap-northeast-2a,z1d.metal,Red Hat Enterprise Linux,1.75,2019-12-31
ap-northeast-2c,z1d.metal,SUSE Linux,1.72,2019-12-31
ap-northeast-2a,z1d.metal,SUSE Linux,1.72,2019-12-31
ap-northeast-2c,z1d.metal,Linux/UNIX,1.62,2019-12-31
ap-northeast-2a,z1d.metal,Linux/UNIX,1.62,2019-12-31
ap-northeast-2c,z1d.metal,Windows,3.828,2019-12-31
ap-northeast-2a,z1d.metal,Windows,3.828,2019-12-31
ap-northeast-2c,c5.18xlarge,Windows,4.3908,2019-12-31
ap-northeast-2b,c5.18xlarge,Windows,4.3908,2019-12-31
ap-northeast-2a,c5.18xlarge,Windows,4.3908,2019-12-31
ap-northeast-2c,c5.18xlarge,Red Hat Enterprise Linux,1.2088,2019-12-31
ap-northeast-2b,c5.18xlarge,Red Hat Enterprise Linux,1.2088,2019-12-31
ap-northeast-2a,c5.18xlarge,Red Hat Enterprise Linux,1.2088,2019-12-31
ap-northeast-2c,c5.18xlarge,SUSE Linux,1.1788,2019-12-31
ap-northeast-2b,c5.18xlarge,SUSE Linux,1.1788,2019-12-31
ap-northeast-2a,c5.18xlarge,SUSE Linux,1.1788,2019-12-31
ap-northeast-2c,c5.18xlarge,Linux/UNIX,1.0788,2019-12-31
ap-northeast-2b,c5.18xlarge,Linux/UNIX,1.0788,2019-12-31
ap-northeast-2a,c5.18xlarge,Linux/UNIX,1.0788,2019-12-31
ap-northeast-2c,c4.8xlarge,Windows,2.1126,2019-12-31
ap-northeast-2a,c4.8xlarge,Windows,2.1126,2019-12-31
ap-northeast-2c,c5d.2xlarge,Windows,0.4879,2019-12-31
ap-northeast-2b,c5d.2xlarge,Windows,0.4879,2019-12-31
ap-northeast-2a,c5d.2xlarge,Windows,0.4879,2019-12-31
ap-northeast-2c,c5d.2xlarge,Red Hat Enterprise Linux,0.2499,2019-12-31
ap-northeast-2b,c5d.2xlarge,Red Hat Enterprise Linux,0.2499,2019-12-31
ap-northeast-2a,c5d.2xlarge,Red Hat Enterprise Linux,0.2499,2019-12-31
ap-northeast-2c,c5d.2xlarge,SUSE Linux,0.2199,2019-12-31
ap-northeast-2b,c5d.2xlarge,SUSE Linux,0.2199,2019-12-31
ap-northeast-2a,c5d.2xlarge,SUSE Linux,0.2199,2019-12-31
ap-northeast-2c,c5d.2xlarge,Linux/UNIX,0.1199,2019-12-31
ap-northeast-2b,c5d.2xlarge,Linux/UNIX,0.1199,2019-12-31
ap-northeast-2a,c5d.2xlarge,Linux/UNIX,0.1199,2019-12-31
ap-northeast-2c,r5d.24xlarge,Windows,5.9982,2019-12-31
ap-northeast-2b,r5d.24xlarge,Windows,5.9982,2019-12-31
ap-northeast-2a,r5d.24xlarge,Windows,5.9982,2019-12-31
ap-northeast-2c,m5d.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2b,m5d.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2a,m5d.8xlarge,Red Hat Enterprise Linux,0.6334,2019-12-31
ap-northeast-2c,m5d.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2b,m5d.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2a,m5d.8xlarge,SUSE Linux,0.6034,2019-12-31
ap-northeast-2c,m5d.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2b,m5d.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2a,m5d.8xlarge,Linux/UNIX,0.5034,2019-12-31
ap-northeast-2c,r5d.8xlarge,Windows,1.9994,2019-12-31
ap-northeast-2b,r5d.8xlarge,Windows,1.9994,2019-12-31
ap-northeast-2a,r5d.8xlarge,Windows,1.9994,2019-12-31
ap-northeast-2c,x1e.16xlarge,Red Hat Enterprise Linux,5.9332,2019-12-31
ap-northeast-2a,x1e.16xlarge,Red Hat Enterprise Linux,5.9332,2019-12-31
ap-northeast-2c,x1e.16xlarge,SUSE Linux,5.9032,2019-12-31
ap-northeast-2a,x1e.16xlarge,SUSE Linux,5.9032,2019-12-31
ap-northeast-2c,x1e.16xlarge,Linux/UNIX,5.8032,2019-12-31
ap-northeast-2a,x1e.16xlarge,Linux/UNIX,5.8032,2019-12-31
ap-northeast-2c,m5d.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2b,m5d.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2a,m5d.8xlarge,Windows,1.9754,2019-12-31
ap-northeast-2c,c4.8xlarge,Red Hat Enterprise Linux,0.5866,2019-12-31
ap-northeast-2a,c4.8xlarge,Red Hat Enterprise Linux,0.5866,2019-12-31
ap-northeast-2c,c4.8xlarge,SUSE Linux,0.5566,2019-12-31
ap-northeast-2a,c4.8xlarge,SUSE Linux,0.5566,2019-12-31
ap-northeast-2c,c4.8xlarge,Linux/UNIX,0.4566,2019-12-31
ap-northeast-2a,c4.8xlarge,Linux/UNIX,0.4566,2019-12-31
ap-northeast-2a,r4.16xlarge,Red Hat Enterprise Linux,1.1346,2019-12-31
ap-northeast-2a,r4.16xlarge,SUSE Linux,1.1046,2019-12-31
ap-northeast-2a,r4.16xlarge,Linux/UNIX,1.0046,2019-12-31
ap-northeast-2c,x1e.16xlarge,Windows,8.7472,2019-12-31
ap-northeast-2a,x1e.16xlarge,Windows,8.7472,2019-12-31
ap-northeast-2c,r5d.metal,Red Hat Enterprise Linux,1.7122,2019-12-31
ap-northeast-2a,r5d.metal,Red Hat Enterprise Linux,2.4402,2019-12-31
ap-northeast-2c,r5d.metal,SUSE Linux,1.6822,2019-12-31
ap-northeast-2a,r5d.metal,SUSE Linux,2.4102,2019-12-31
ap-northeast-2c,r5d.metal,Linux/UNIX,1.5822,2019-12-31
ap-northeast-2a,r5d.metal,Linux/UNIX,2.3102,2019-12-31
ap-northeast-2c,m5ad.24xlarge,Windows,5.9263,2019-12-31
ap-northeast-2a,m5ad.24xlarge,Windows,5.9263,2019-12-31
ap-northeast-2c,m5ad.24xlarge,Red Hat Enterprise Linux,1.6403,2019-12-31
ap-northeast-2a,m5ad.24xlarge,Red Hat Enterprise Linux,1.6403,2019-12-31
ap-northeast-2c,m5ad.24xlarge,SUSE Linux,1.6103,2019-12-31
ap-northeast-2a,m5ad.24xlarge,SUSE Linux,1.6103,2019-12-31
ap-northeast-2c,m5ad.24xlarge,Linux/UNIX,1.5103,2019-12-31
ap-northeast-2a,m5ad.24xlarge,Linux/UNIX,1.5103,2019-12-31
ap-northeast-2c,t3.large,Red Hat Enterprise Linux,0.1203,2019-12-31
ap-northeast-2c,t3.large,SUSE Linux,0.1603,2019-12-31
ap-northeast-2c,t3.large,Linux/UNIX,0.0603,2019-12-31
ap-northeast-2a,t3.micro,Red Hat Enterprise Linux,0.0678,2019-12-31
ap-northeast-2a,t3.micro,SUSE Linux,0.1078,2019-12-31
ap-northeast-2a,t3.micro,Linux/UNIX,0.0078,2019-12-31
ap-northeast-2a,g3.8xlarge,Windows,2.324,2019-12-31
ap-northeast-2b,t3.xlarge,Windows,0.1978,2019-12-31
ap-northeast-2c,c5.xlarge,Red Hat Enterprise Linux,0.1211,2019-12-31
ap-northeast-2c,c5.xlarge,SUSE Linux,0.1611,2019-12-31
ap-northeast-2c,c5.xlarge,Linux/UNIX,0.0611,2019-12-31
ap-northeast-2a,t3.large,Windows,0.0862,2019-12-31
ap-northeast-2c,c5.2xlarge,Red Hat Enterprise Linux,0.2528,2019-12-31
ap-northeast-2c,c5.2xlarge,SUSE Linux,0.2228,2019-12-31
ap-northeast-2c,c5.2xlarge,Linux/UNIX,0.1228,2019-12-31
ap-northeast-2c,t3.2xlarge,Windows,0.3826,2019-12-31
ap-northeast-2c,t3.nano,Red Hat Enterprise Linux,0.0639,2019-12-31
ap-northeast-2c,t3.nano,SUSE Linux,0.1039,2019-12-31
ap-northeast-2c,t3.nano,Linux/UNIX,0.0039,2019-12-31
ap-northeast-2a,t3.xlarge,Windows,0.1944,2019-12-31
